date_collection,amount_news_name,com_title_list,amount_news_ceo,ceo_title_list,alpha_news_amount,news_sentiment_mean,date_global_quote,open,high,low,close,volume,date_federal_funds_rate,federal_funds_rate,date_currency_exchange_rate,currency_exchange_rate,date_cpi,cpi,date_inflation,inflation,date_unenployment,unemployment,date_gdp,real_gdp,date_retail_sales,retail_sales,market_capitalization,ebitda,pe_ratio,peg_ratio,dividend_per_share,dividend_yield,eps,revenue_per_share_ttm,profit_margin,operating_margin_ttm,return_on_assets_ttm,return_on_equity_ttm,revenue_ttm,gross_profit_ttm,diluted_eps_ttm,quarterly_earnings_growth_yoy,quarterly_revenue_growth_yoy,analyst_target_price,trailing_pe,forward_pe,price_to_sales_ratio_ttm,price_to_book_ratio,ev_to_revenue,ev_to_ebitda,beta,week_high_52,week_low_52,day_moving_average_50,day_moving_average_200,shares_outstanding,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,fiscalDateEnding.1,reportedCurrency.1,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda.1,netIncome,sentiment_name,sentiment_ceo
20240205,0,0,0,0,0,0.0,2024-02-05,633.03,634.5899,624.54,630.5,2131245,2024-02-02,5.33,2024-02-06 10:11:02,148.673,2023-12-01,306.746,2022-01-01,8.00279982052121,2024-01-01,3.7,2023-10-01,5769.95,2023-12-01,675361.0,286911529000,2162000000,53.75,2.363,0.0,0.0115,16.07,42.46,0.28,0.345,0.146,0.355,19409000000,15441000000,11.81,0.278,0.116,652.57,53.75,35.46,14.78,17.37,14.59,36.38,1.335,638.25,318.6,604.18,520.11,452000000,2023-12-01,USD,29779000000,11084000000,,2224000000,20205000000,2030000000,1731000000.0,14981000000,2176000000,12805000000,701000000,,701000000,13261000000,8251000000,314000000,11900000000,0,73000000.0,1376000000,446000000.0,3634000000,,,3634000000,2027000000.0,376000000,16518000000,28129000000,33346000000,0,455000000,2023-12-01,USD,4414000000,5048000000,634000000,49000000,1743000000,1740000000,889000000,2671000000,,-28000000,,28000000,,89000000,,326000000,1808000000,325000000,28000000,1483000000,1483000000,1836000000,2162000000,1483000000,0.0,0.0
20240203,0,0,0,0,0,0.0,2024-02-02,624.79,638.25,617.01,634.76,2542763,2024-02-01,5.33,2024-02-04 10:11:01,148.38,2023-12-01,306.746,2022-01-01,8.00279982052121,2024-01-01,3.7,2023-10-01,5769.95,2023-12-01,675361.0,286911529000,2162000000,53.75,2.363,0.0,0.0115,16.07,42.46,0.28,0.345,0.146,0.355,19409000000,15441000000,11.81,0.278,0.116,604.01,53.75,35.46,14.78,17.37,14.59,36.38,1.33,638.25,318.6,603.74,518.82,452000000,2023-12-01,USD,29779000000,11084000000,,2224000000,20205000000,2030000000,1731000000.0,14981000000,2176000000,12805000000,701000000,,701000000,13261000000,8251000000,314000000,11900000000,0,73000000.0,1376000000,446000000.0,3634000000,,,3634000000,2027000000.0,376000000,16518000000,28129000000,33346000000,0,455000000,2023-12-01,USD,4414000000,5048000000,634000000,49000000,1743000000,1740000000,889000000,2671000000,,-28000000,,28000000,,89000000,,326000000,1808000000,325000000,28000000,1483000000,1483000000,1836000000,2162000000,1483000000,0.0,0.0
20231203,0,0,0,0,3,0.1044776666666666,2023-12-01,609.24,615.2,603.18,612.47,2490500,2023-11-30,5.33,2023-12-04 10:11:01,146.72,2023-10-01,307.671,2022-01-01,8.00279982052117,2023-10-01,3.9,2023-07-01,5640.366,2023-10-01,608839.0,278857581000,1862000000,54.98,2.273,0.0,0.0115,11.8,41.11,0.271,0.347,0.144,0.34,18886001000,15441000000,11.14,0.26,0.103,616.54,54.98,34.13,14.77,17.67,14.58,36.79,1.324,628.6,318.6,558.49,468.9,455300000,2023-09-01,USD,29090000000,10410000000,,1850000000,19847000000,2036000000,,15134000000,2334000000,12800000000,915000000,,915000000,13314000000,8334000000,314000000,10963000000,0,74000000.0,1347000000,463000000.0,3633000000,,,3633000000,2571000000.0,352000000,15776000000,27146000000,32012000000,0,456000000,2023-09-01,USD,4310000000,4890000000,580000000,50000000,1697000000,1690000000,881000000,2613000000,,-27000000,,27000000,,67000000,,92000000,1743000000,340000000,27000000,1403000000,1415000000,1770000000,1862000000,1403000000,0.0,0.0
20240425,3,"['Anil Chakravarthy Sells 100 Shares of Adobe Inc. (NASDAQ:ADBE) Stock', 'Adobe Inc. (NASDAQ:ADBE – Get Free Report) insider Anil Chakravarthy sold 100 shares of the business’s stock in a transaction dated Monday, April 22nd. The shares were sold at an average price of $471.00, for a total value of $47,100.00. Following the complet…', 'Google fixed critical Chrome vulnerability CVE-2024-4058', 'Google addressed a critical Chrome vulnerability, tracked as CVE-2024-4058, that resides in the ANGLE graphics layer engine. Google addressed four vulnerabilities in the Chrome web browser, including a critical vulnerability tracked as CVE-2024-4058. The vuln…', 'GM Ends OnStar Driver Safety Program After Privacy Complaints', 'General Motors Co. has ended its OnStar Smart Driver program after customers complained it violated their privacy. OnStar had cut deals with LexisNexis and Verisk to share personal driving data as part of the program, which they then shared with …']",0,0,1,0.341177,2024-04-25,468.41,474.5042,465.78,473.44,2250913,2024-04-24,5.33,2024-04-26 09:11:01,156.574,2024-03-01,312.332,2022-01-01,8.00279982052121,2024-03-01,3.8,2024-01-01,5575.067,2024-03-01,611862.0,213749760000,1079000000,45.66,1.759,,,4.48,43.76,0.241,0.368,0.157,0.324,19936000000,15441000000,10.45,-0.498,0.113,621.87,45.66,26.39,10.65,13.74,10.52,29.33,1.272,638.25,331.89,522.17,552.93,448000000,2024-03-01,USD,28751000000,10008000000,,2057000000,19754000000,1988000000,,14825000000,2022000000,12803000000,566000000,,566000000,13291000000,9537000000,300000000,12220000000,1497000000,1570000000.0,1616000000,451000000.0,2138000000,1497000000.0,,2138000000,1692000000.0,435000000,15460000000,30109000000,33809000000,0,453000000,2024-03-01,USD,4592000000,5182000000,590000000,42000000,907000000,1704000000,939000000,3685000000,,-27000000,,27000000,,70000000,,84000000,968000000,348000000,27000000,620000000,628000000,995000000,1079000000,620000000,-0.0971033546854468,0.0
20240511,0,0,0,0,0,0.0,2024-05-10,483.5,489.48,480.3,482.29,2741116,2024-05-09,5.33,2024-05-12 04:00:01,155.703,2024-03-01,312.332,2022-01-01,8.00279982052121,2024-04-01,3.9,2024-01-01,5575.067,2024-03-01,611862.0,216065917000,1079000000,46.06,1.759,,,4.48,43.76,0.241,0.368,0.157,0.324,19936000000,15441000000,10.47,-0.498,0.113,621.87,46.06,26.39,10.65,13.74,10.52,29.33,1.281,638.25,333.01,502.52,550.58,448000000,2024-03-01,USD,28751000000,10008000000,,2057000000,19754000000,1988000000,,14825000000,2022000000,12803000000,566000000,,566000000,13291000000,9537000000,300000000,12220000000,1497000000,1570000000.0,1616000000,451000000.0,2138000000,1497000000.0,,2138000000,1692000000.0,435000000,15460000000,30109000000,33809000000,0,453000000,2024-03-01,USD,4592000000,5182000000,590000000,42000000,907000000,1704000000,939000000,3685000000,,-27000000,,27000000,,70000000,,84000000,968000000,348000000,27000000,620000000,628000000,995000000,1079000000,620000000,0.0,0.0
20240123,3,"['18 High Growth Low PE Stocks', 'In this article, we will take a detailed look at the 18 High Growth Low PE Stocks. For a quick overview of such stocks, read our article 5 High Growth Low PE...', 'Cloud Infrastructure Service Market Predicted to Garner USD 282.1 Bn By 2033, At CAGR 8.11% | Report by Marketresearch.biz', 'According to Marketresearch.biz, cloud computing significantly fuels innovation, especially for small and medium-sized businesses. Continuous service updates by cloud providers enable rapid access to advanced technologies like AI, granting a competitive edge …', 'Yellow.ai deploys 30% of global generative AI bots domestically', 'While markets like the US are mostly using GenAI for customer support in a bid to cut costs, India Inc. is using them as an opportunity to grow revenues, generate business leads and sales support, Yellow.ai cofounder and chief executive Raghu Ravinutala told …']",0,0,1,0.234854,2024-01-23,602.21,604.32,591.34,597.18,2723463,2024-01-22,5.33,2024-01-24 10:11:01,147.481,2023-12-01,306.746,2022-01-01,8.00279982052121,2023-12-01,3.7,2023-07-01,5642.697,2023-12-01,675361.0,276420690000,2162000000,51.02,2.244,0.0,0.0115,16.07,42.46,0.28,0.345,0.146,0.355,19409000000,15441000000,11.83,0.278,0.116,652.49,51.02,33.67,14.24,16.52,13.86,34.57,1.33,633.89,318.6,599.59,508.09,452000000,2023-12-01,USD,29779000000,11084000000,,2224000000,20205000000,2030000000,1731000000.0,14981000000,2176000000,12805000000,701000000,,701000000,13261000000,8251000000,314000000,11900000000,0,73000000.0,1376000000,446000000.0,3634000000,,,3634000000,2027000000.0,376000000,16518000000,28129000000,33346000000,0,455000000,2023-12-01,USD,4414000000,5048000000,634000000,49000000,1743000000,1740000000,889000000,2671000000,,-28000000,,28000000,,89000000,,326000000,1808000000,325000000,28000000,1483000000,1483000000,1836000000,2162000000,1483000000,0.0,0.0
20231129,1,"['Chinese are making a killing everywhere but in China', 'Chinese businessesÂ\xa0see a $1 trillion e-commerce market and a US society fed up with inflation and high cost of living. Moreover, entrepreneurship isÂ\xa0 difficultÂ\xa0in China, where one can never sit back, relax and collect dividends from past hard work. Whether…']",0,0,6,0.1873416666666666,2023-11-29,625.94,628.6,616.77,617.39,2595632,2023-11-28,5.33,2023-11-30 10:11:01,147.553,2023-10-01,307.671,2022-01-01,8.00279982052117,2023-10-01,3.9,2023-07-01,5640.366,2023-10-01,608839.0,283797586000,1862000000,56.16,2.314,0.0,0.0115,11.8,41.11,0.271,0.347,0.144,0.34,18886001000,15441000000,11.1,0.26,0.103,616.54,56.16,34.72,15.03,17.99,14.85,37.45,1.324,628.6,318.6,551.69,464.08,455300000,2023-09-01,USD,29090000000,10410000000,,1850000000,19847000000,2036000000,,15134000000,2334000000,12800000000,915000000,,915000000,13314000000,8334000000,314000000,10963000000,0,74000000.0,1347000000,463000000.0,3633000000,,,3633000000,2571000000.0,352000000,15776000000,27146000000,32012000000,0,456000000,2023-09-01,USD,4310000000,4890000000,580000000,50000000,1697000000,1690000000,881000000,2613000000,,-27000000,,27000000,,67000000,,92000000,1743000000,340000000,27000000,1403000000,1415000000,1770000000,1862000000,1403000000,0.0,0.0
20240412,2,"['ASUSTeK Computer : ASUS Unveils Cutting-Edge ProArt Display and PC Solutions for AI, XR, and Virtual Production at NAB Show 2024', '(marketscreener.com) \n Press Release\n \n \n Apr 12 , 2024\n \n \n \n ASUS Unveils Cutting-Edge ProArt Display and PC Solutions for AI, XR, and Virtual Production at NAB Show 2024\n \n \n \n \n \n Pioneering solutions empower new creative workflows in XR, virtual producti…', 'Analysts Set Adobe Inc. (NASDAQ:ADBE) Target Price at $620.72', 'Shares of Adobe Inc. (NASDAQ:ADBE – Get Free Report) have been assigned an average recommendation of “Moderate Buy” from the twenty-seven ratings firms that are presently covering the stock, Marketbeat.com reports. Two analysts have rated the stock with a sel…']",0,0,2,0.2405605,2024-04-12,477.95,478.78,468.6,474.09,5621945,2024-04-11,5.33,2024-04-13 09:11:03,153.24,2024-03-01,312.332,2022-01-01,8.00279982052121,2024-03-01,3.8,2023-10-01,5761.525,2024-02-01,555127.0,216957436000,1079000000,46.3,1.797,,,4.48,43.76,0.241,0.368,0.157,0.324,19936000000,15441000000,10.46,-0.498,0.113,572.66,46.3,26.95,10.88,14.03,10.75,29.97,1.272,638.25,331.89,548.94,553.58,448000000,2024-03-01,USD,28751000000,10008000000,,2057000000,19754000000,1988000000,,14825000000,2022000000,12803000000,566000000,,566000000,13291000000,9537000000,300000000,12220000000,1497000000,,1616000000,451000000.0,2138000000,1497000000.0,,2138000000,,435000000,15460000000,30109000000,33809000000,0,453000000,2024-03-01,USD,4592000000,5182000000,590000000,42000000,907000000,1704000000,939000000,3685000000,,-27000000,,27000000,,70000000,,84000000,968000000,348000000,27000000,620000000,628000000,995000000,1079000000,620000000,0.0,0.0
20240111,4,"['Work at one of these 25 companies in 2024 if you want to be around employees who love their jobs', 'Job platform Glassdoor just unveiled its list of 100 best large places to work in the United States for 2024. The winners are chosen by aggregating company reviews and ratings from employees who’ve worked at a company within the past five years, submitted bet…', 'Cisco fixed critical Unity Connection vulnerability CVE-2024-20272', 'Cisco addressed a critical Unity Connection security flaw that can be exploited by an unauthenticated attacker to get root privileges. Cisco has addressed a critical flaw, tracked as CVE-2024-20272, in its Unity Connection that can be exploited by a remote, u…', 'Public Health Marketing & Digital Communications Campaign Outreach & Stakeholder Engagement Lead', 'Description\nSummary Description:\nICF, Inc., is seeking a communications professional with prior public health campaign experience to lead outreach and stakeholder engagement efforts for a public health ...', 'Apple returns to list of top US employers as\xa0other tech firms lose appeal', 'Apple Inc returned to an annual list of the 100 best places to work after falling off last year, but the ranking wasn’t as rich with technology firms after layoffs roiled the sector. Read full story']",0,0,4,0.26815425,2024-01-11,592.0,597.84,584.52,597.49,2331830,2024-01-10,5.33,2024-01-12 10:11:04,145.151,2023-12-01,306.746,2022-01-01,8.00279982052121,2023-12-01,3.7,2023-07-01,5642.697,2023-11-01,625140.0,269095977000,1862000000,50.0,2.18,0.0,0.0115,16.07,42.47,0.28,0.345,0.146,0.355,19409000000,15441000000,11.82,0.278,0.116,594.87,50.0,32.68,13.75,16.16,13.56,33.8,1.33,633.89,318.6,591.9,500.41,455300000,2023-09-01,USD,29090000000,10410000000,,1850000000,19847000000,2036000000,,15134000000,2334000000,12800000000,915000000,,915000000,13314000000,8334000000,314000000,10963000000,0,74000000.0,1347000000,463000000.0,3633000000,,,3633000000,2571000000.0,352000000,15776000000,27146000000,32012000000,0,456000000,2023-09-01,USD,4310000000,4890000000,580000000,50000000,1697000000,1690000000,881000000,2613000000,,-27000000,,27000000,,67000000,,92000000,1743000000,340000000,27000000,1403000000,1415000000,1770000000,1862000000,1403000000,0.0,0.0
20240401,4,"['Info stealer attacks target macOS users', 'Experts warn of info stealer malware, including Atomic Stealer, targeting Apple macOS users via malicious ads and rogue websites. Jamf Threat Labs researchers analyzed info stealer malware attacks targeting macOS users via malicious ads and rogue websites. On…', '重要ファイルの不正利用を防止する情報漏洩対策ソフト「トランセーファー BASIC Ver.4.4」2024年4月1日発売\u3000～Adobe Acrobat Reader /Adobe Acrobat バージョン2024に対応～', 'セキュリティソフトウェア製品の開発・販売を行うティエスエスリンクは、情報漏洩対策ソフト「トランセーファー BASIC Ver.4.4」を2024年4月1日に発売しました。 最新版では、Adobe Acrobat Reader および Adobe Acrobat バージョン2024に対応しました。プレスリリース', 'Amazonで、2024年新生活SALE Finalのビッグセールが開催！ 私が購入して本当によかったものを紹介します', '※本ページは、アフィリエイト広告を利用しています。 Amazon 新生活SALE Finalが、4/1の本日まで開催しています！ 新生活SALE Finalは通常のセールよりもかなり安くなっており、非常にお買い得です。 ...記事の続きを読む', 'Adobe 推出 Project Music GenAI Control，會是下個版權戰場嗎？', '這兩年 AI 掀起影像創作熱潮，但音樂創作似乎未跟上潮流。不過局面即將改變。Adobe 展示劃時代 Project Music GenAI Control 雛形，讓音樂創作不再是專業人士專利。但看似美好的未來，隱藏著龐大的版權隱憂。 人工智慧作曲時代來臨？Adobe新工具版權爭議大哉問 想像一下，只...']",0,0,2,0.2107485,2024-04-01,504.99,506.92,499.31,502.09,2001168,2024-03-29,5.33,2024-04-02 09:11:01,151.61,2024-02-01,310.326,2022-01-01,8.00279982052121,2024-02-01,3.9,2023-10-01,5761.525,2024-02-01,555127.0,226060796000,1079000000,48.29,1.872,,,4.48,43.76,0.241,0.368,0.157,0.324,19936000000,15441000000,10.45,-0.498,0.113,575.73,48.29,28.09,11.34,14.62,11.2,31.24,1.294,638.25,331.89,570.71,553.23,448000000,2024-03-01,USD,28751000000,10008000000,,2057000000,19754000000,1988000000,,14825000000,2022000000,12803000000,566000000,,566000000,13291000000,9537000000,300000000,12220000000,1497000000,,1616000000,451000000.0,2138000000,1497000000.0,,2138000000,,435000000,15460000000,30109000000,33809000000,0,453000000,2024-03-01,USD,4592000000,5182000000,590000000,42000000,907000000,1704000000,939000000,3685000000,,-27000000,,27000000,,70000000,,84000000,968000000,348000000,27000000,620000000,628000000,995000000,1079000000,620000000,0.5,0.0
20240209,3,"['What is Microsoft Fabric? A big tech stack for big data', 'Microsoft Fabric is an end-to-end, software-as-a-service (SaaS) platform for data analytics. It is built around a data lake called OneLake, and brings together new and existing components from Microsoft Power BI, Azure Synapse, and Azure Data Factory into a s…', '株式会社サムライズサムライズ、「page2024」に“Adobe InDesign Server”を出展！印刷メディアビジネスの総合展（2月14日～2月16日）', '株式会社サムライズ（本社：東京都品川区、代表取締役社長：谷 利太郎、以下 サムライズ）は、2024年2月14日（水）から2月16日（金）まで、池袋・サンシャインシティコンベンションセンターで開催される印刷メディアビジネスの総合イベント「page2024」に出展いたします。サムライズからは、Adobe Inc....', 'サムライズ、「page2024」に“Adobe InDesign Server”を出展！印刷メディアビジネスの総合展（2月14日～2月16日）', 'サムライズは、2024年2月14日から2月16日まで、池袋・サンシャインシティコンベンションセンターで開催される印刷メディアビジネスの総合イベント「page2024」に出展いたします。 サムライズからは、Adobe Inc.製ドキュメント自動生成ソフトウェア「Adobe InDesign Server」を中心に、デジタルパブリッシングや自動組版を実現するソリューションを出展いたします。プレスリリース']",0,0,0,0.0,2024-02-09,616.0,628.07,615.805,627.21,2091353,2024-02-08,5.33,2024-02-10 10:11:01,149.26,2023-12-01,306.746,2022-01-01,8.00279982052121,2024-01-01,3.7,2023-10-01,5769.95,2023-12-01,675361.0,278368715000,2162000000,52.06,2.293,,,16.07,42.46,0.28,0.345,0.146,0.355,19409000000,15441000000,11.83,0.278,0.116,652.57,52.06,34.36,14.34,16.86,14.15,35.29,1.335,638.25,318.6,604.25,523.68,452000000,2023-12-01,USD,29779000000,11084000000,,2224000000,20205000000,2030000000,1731000000.0,14981000000,2176000000,12805000000,701000000,,701000000,13261000000,8251000000,314000000,11900000000,0,73000000.0,1376000000,446000000.0,3634000000,,,3634000000,2027000000.0,376000000,16518000000,28129000000,33346000000,0,455000000,2023-12-01,USD,4414000000,5048000000,634000000,49000000,1743000000,1740000000,889000000,2671000000,,-28000000,,28000000,,89000000,,326000000,1808000000,325000000,28000000,1483000000,1483000000,1836000000,2162000000,1483000000,1.4806787172953287e-05,0.0
20231225,1,"['Kindle本の年末年始セールがすごすぎる！ 今年発売されたばかりのデザイン書・Web制作の解説書・イラスト解説書も最安値でお買い得です', '※本ページは、アフィリエイト広告を利用しています。 AmazonでKindle本 年末年始セールが開催です！ Webや紙のデザイン、HTML/CSSなどWeb制作の解説書、ディレクションやマーケティング、同人誌・絵師さん...記事の続きを読む']",0,0,1,0.247887,2023-12-22,600.8,601.86,596.0,598.75,1660631,2023-12-21,5.33,2023-12-26 10:11:01,142.437,2023-11-01,307.051,2022-01-01,8.00279982052121,2023-11-01,3.7,2023-07-01,5642.697,2023-11-01,625140.0,273243750000,1862000000,50.74,2.211,0.0,0.0115,16.07,42.47,0.28,0.345,0.146,0.355,19409000000,15441000000,11.8,0.278,0.116,587.38,50.74,33.22,13.98,16.43,13.79,34.38,1.335,633.89,318.6,583.76,488.72,455300000,2023-09-01,USD,29090000000,10410000000,,1850000000,19847000000,2036000000,,15134000000,2334000000,12800000000,915000000,,915000000,13314000000,8334000000,314000000,10963000000,0,74000000.0,1347000000,463000000.0,3633000000,,,3633000000,2571000000.0,352000000,15776000000,27146000000,32012000000,0,456000000,2023-09-01,USD,4310000000,4890000000,580000000,50000000,1697000000,1690000000,881000000,2613000000,,-27000000,,27000000,,67000000,,92000000,1743000000,340000000,27000000,1403000000,1415000000,1770000000,1862000000,1403000000,-0.43717314515795025,0.0
20240124,2,"['Splunk fixed high-severity flaw impacting Windows versions', 'Splunk addressed multiple vulnerabilities in Splunk Enterprise, including a high-severity flaw impacting Windows installs. Splunk addressed multiple vulnerabilities in Splunk Enterprise, including a high-severity flaw, tracked as CVE-2024-23678 (CVSS score 7.…', 'SAP announces major restructuring plan impacting 8,000 jobs', 'Germany-based enterprise software giant SAP SE said today it plans to restructure as many as 8,000 roles, as part of a wider effort to focus on growth in artificial intelligence-driven business areas. The restructuring would be implemented mainly through volu…']",0,0,3,0.2620546666666667,2024-01-24,601.71,616.95,597.46,606.48,2962390,2024-01-23,5.33,2024-01-25 10:11:01,147.58,2023-12-01,306.746,2022-01-01,8.00279982052121,2023-12-01,3.7,2023-07-01,5642.697,2023-12-01,675361.0,269925351000,2162000000,50.52,2.22,0.0,0.0115,16.07,42.46,0.28,0.345,0.146,0.355,19409000000,15441000000,11.82,0.278,0.116,652.49,50.52,33.33,13.91,16.34,13.71,34.19,1.33,633.89,318.6,600.2,510.26,452000000,2023-12-01,USD,29779000000,11084000000,,2224000000,20205000000,2030000000,1731000000.0,14981000000,2176000000,12805000000,701000000,,701000000,13261000000,8251000000,314000000,11900000000,0,73000000.0,1376000000,446000000.0,3634000000,,,3634000000,2027000000.0,376000000,16518000000,28129000000,33346000000,0,455000000,2023-12-01,USD,4414000000,5048000000,634000000,49000000,1743000000,1740000000,889000000,2671000000,,-28000000,,28000000,,89000000,,326000000,1808000000,325000000,28000000,1483000000,1483000000,1836000000,2162000000,1483000000,-0.31261634826660156,0.0
20231222,5,"['Bennett Selby Investments LP Trims Position in Adobe Inc. (NASDAQ:ADBE)', 'Bennett Selby Investments LP cut its holdings in shares of Adobe Inc. (NASDAQ:ADBE – Free Report) by 13.4% in the third quarter, according to its most recent filing with the Securities and Exchange Commission. The fund owned 2,140 shares of the software compa…', 'HB Wealth Management LLC Buys 1,147 Shares of Adobe Inc. (NASDAQ:ADBE)', 'HB Wealth Management LLC boosted its stake in Adobe Inc. (NASDAQ:ADBE – Free Report) by 19.2% in the third quarter, according to its most recent Form 13F filing with the Securities and Exchange Commission. The firm owned 7,136 shares of the software company’s…', 'PFG Advisors Has $2.25 Million Stock Holdings in Adobe Inc. (NASDAQ:ADBE)', 'PFG Advisors raised its stake in Adobe Inc. (NASDAQ:ADBE – Free Report) by 1.9% during the 3rd quarter, according to the company in its most recent 13F filing with the SEC. The firm owned 4,410 shares of the software company’s stock after buying an additional…', 'Adobe (NASDAQ:ADBE) Rating Increased to Overweight at Barclays', 'Barclays upgraded shares of Adobe (NASDAQ:ADBE – Free Report) from an equal weight rating to an overweight rating in a report released on Monday, MarketBeat reports. The firm currently has $700.00 target price on the software company’s stock, up from their pr…', 'Microglia facilitate and stabilize the response to general anesthesia via modulating the neuronal network in a brain region-specific manner', 'General anesthesia leads to a loss of consciousness and an unrousable state in patients. Although general anesthetics are widely used in clinical practice, their underlying mechanisms remain elusive. The potential involvement of nonneuronal cells is unknown. …']",0,0,2,0.0851984999999999,2023-12-22,600.8,601.86,596.0,598.75,1660631,2023-12-21,5.33,2023-12-23 10:11:02,142.441,2023-11-01,307.051,2022-01-01,8.00279982052121,2023-11-01,3.7,2023-07-01,5642.697,2023-11-01,625140.0,273243750000,1862000000,50.77,2.211,0.0,0.0115,16.07,42.47,0.28,0.345,0.146,0.355,19409000000,15441000000,11.82,0.278,0.116,647.68,50.77,33.22,13.98,16.43,13.79,34.38,1.335,633.89,318.6,581.97,486.15,455300000,2023-09-01,USD,29090000000,10410000000,,1850000000,19847000000,2036000000,,15134000000,2334000000,12800000000,915000000,,915000000,13314000000,8334000000,314000000,10963000000,0,74000000.0,1347000000,463000000.0,3633000000,,,3633000000,2571000000.0,352000000,15776000000,27146000000,32012000000,0,456000000,2023-09-01,USD,4310000000,4890000000,580000000,50000000,1697000000,1690000000,881000000,2613000000,,-27000000,,27000000,,67000000,,92000000,1743000000,340000000,27000000,1403000000,1415000000,1770000000,1862000000,1403000000,0.0,0.0
20240125,1,"['CISA adds Atlassian Confluence Data Center bug to its Known Exploited Vulnerabilities catalog', 'U.S. Cybersecurity and Infrastructure Security Agency (CISA) adds Atlassian Confluence Data Center and Server Template Injection bug\xa0to its Known Exploited Vulnerabilities catalog. The U.S. Cybersecurity and Infrastructure Security Agency (CISA)\xa0added\xa0an Atla…']",0,0,3,0.1742906666666666,2024-01-25,615.42,627.06,612.24,622.58,3806205,2024-01-24,5.33,2024-01-26 06:42:02,147.811,2023-12-01,306.746,2022-01-01,8.00279982052121,2023-12-01,3.7,2023-10-01,5769.95,2023-12-01,675361.0,274128945000,2162000000,51.27,2.258,0.0,0.0115,16.07,42.46,0.28,0.345,0.146,0.355,19409000000,15441000000,11.83,0.278,0.116,652.49,51.27,33.9,14.12,16.6,13.93,34.74,1.33,633.89,318.6,600.77,511.39,452000000,2023-12-01,USD,29779000000,11084000000,,2224000000,20205000000,2030000000,1731000000.0,14981000000,2176000000,12805000000,701000000,,701000000,13261000000,8251000000,314000000,11900000000,0,73000000.0,1376000000,446000000.0,3634000000,,,3634000000,2027000000.0,376000000,16518000000,28129000000,33346000000,0,455000000,2023-12-01,USD,4414000000,5048000000,634000000,49000000,1743000000,1740000000,889000000,2671000000,,-28000000,,28000000,,89000000,,326000000,1808000000,325000000,28000000,1483000000,1483000000,1836000000,2162000000,1483000000,0.0,0.0
